year,imdb,title,clean_test,budget_2013$,binary_PASS,domgross_2013$,genres,prod_comps,overview,perc_women_producers,perc_women_directors
2008,tt1152850,wendy and lucy,ok,324677,1,936904.0,['Drama'],"['Glass Eye Pix', 'filmscience', 'Washington Square Films', 'Field Guide Films']",wendy a nearpenniless drifter is traveling to alaska in search of work and her only companion is her dog lucy already perilously close to losing everything wendy hits a bigger bump in the road when her old car breaks down and she is arrested for shoplifting dog food when she posts bail and returns to retrieve lucy she finds that the dog is gone prompting a frantic search for her pet,0.0,1.0
2008,tt1033643,what happens in vegas,ok,37878971,1,86880989.0,"['Comedy', 'Romance']","['Penn Station Entertainment', 'Regency Enterprises', '21 Laps Entertainment', 'Dune Entertainment III', 'Mosaic Media Group', '20th Century Fox', 'Monarchy Enterprises B.V.']",during a wild vacation in las vegas career woman joy mcnally and playboy jack fuller come to the sober realization that they have married each other after a night of drunken abandon they are then compelled for legal reasons to live life as a couple for a limited period of time at stake is a large amount of money,0.0,0.0
2008,tt1068680,yes man,notalk,54112816,0,105726675.0,"['Comedy', 'Romance']","['The Zanuck Company', 'Village Roadshow Pictures', 'Heyday Films', 'Warner Bros. Pictures']",carl allen has stumbled across a way to shake free of postdivorce blues and a deadend job embrace life and say yes to everything,0.0,0.0
2007,tt0450385,1408,ok,25279728,1,80878983.0,"['Horror', 'Mystery', 'Thriller']","['Di Bonaventura Pictures', 'Dimension Films', 'The Weinstein Company', 'Metro-Goldwyn-Mayer']",a man who specializes in debunking paranormal occurrences checks into the fabled room 1408 in the dolphin hotel soon after settling in he confronts genuine terror,0.0,0.0
2007,tt0463854,28 weeks later,ok,16853152,1,32177067.0,"['Horror', 'Thriller', 'Science Fiction']","['DNA Films', 'Figment Films', 'Sociedad General de Cine S.A.', 'UK Film Council', 'Fox Atomic', 'Koan Films']",the inhabitants of the british isles have lost their battle against the onslaught of disease as the deadly rage virus has killed every citizen there six months later a group of americans dare to set foot on the isles convinced the danger has come and gone but it soon becomes all too clear that the scourge continues to live waiting to pounce on its next victims,0.0,0.0
2007,tt0381849,310 to yuma,nowomen,53930087,0,60229701.0,['Western'],"['Lionsgate', 'Tree Line Films', 'Relativity Media', 'Yuma']",in arizona in the late 1800s infamous outlaw ben wade and his vicious gang of thieves and murderers have plagued the southern railroad when wade is captured civil war veteran dan evans struggling to survive on his droughtplagued ranch volunteers to deliver him alive to the 310 to yuma a train that will take the killer to trial,1.0,0.0
2007,tt0389722,30 days of night,men,33706305,0,44457488.0,"['Horror', 'Thriller']","['HorrorFlix', 'Columbia Pictures', 'Ghost House Pictures', 'Dark Horse Entertainment', 'Mandate International']",this is the story of an isolated alaskan town that is plunged into darkness for a month each year when the sun sinks below the horizon as the last rays of light fade the town is attacked by a bloodthirsty gang of vampires bent on an uninterrupted orgy of destruction only the small towns husbandandwife sheriff team stand between the survivors and certain destruction,0.0,0.0
2007,tt0411061,88 minutes,notalk,33706305,0,19022584.0,"['Crime', 'Mystery', 'Thriller']","['TriStar Pictures', 'Brightlight Pictures', 'Nu Image']",a college professor who moonlights as a forensic psychiatrist for the fbi receives a death threat claiming he has only 88 minutes to live,0.0,0.0
2007,tt0445922,across the universe,ok,50559457,1,27351175.0,"['Drama', 'Romance', 'Fantasy']","['Revolution Studios', 'Team Todd', 'Gross Entertainment', 'Sound Films']",when young dockworker jude leaves liverpool to find his estranged father in the united states he is swept up by the waves of change that are reshaping the nation jude falls in love with lucy who joins the growing antiwar movement as the body count in vietnam rises political tensions at home spiral out of control and the starcrossed lovers find themselves in a psychedelic world gone mad,0.3333333333333333,1.0
2007,tt0783233,atonement,ok,33706305,1,57278425.0,"['Drama', 'Romance']","['Universal Pictures', 'Relativity Media', 'Working Title Films', 'StudioCanal', 'Focus Features']",as a 13yearold fledgling writer briony tallis irrevocably changes the course of several lives when she accuses her older sisters lover of a crime he did not commit,0.0,0.0
2007,tt0416508,becoming jane,ok,18538467,1,20969716.0,"['Romance', 'Drama']","['Ecosse Films', '2 Entertain']",a biographical portrait of a prefame jane austen and her romance with a young irishman,0.0,0.0
2007,tt0442933,beowulf,ok,168531522,1,92349898.0,"['Adventure', 'Action', 'Animation']","['Paramount', 'Shangri-La Entertainment', 'ImageMovers']",a 6thcentury scandinavian warrior named beowulf embarks on a mission to slay the manlike ogre grendel,0.1666666666666666,0.0
2007,tt0445934,blades of glory,ok,68536152,1,133246132.0,['Comedy'],"['DreamWorks Pictures', 'MTV Films', 'Red Hour', 'Smart Entertainment']",when a muchpublicized iceskating scandal strips them of their gold medals two worldclass athletes skirt their way back onto the ice via a loophole that allows them to compete together as a pairs team,0.0,0.0
2007,tt0398808,bridge to terabithia,ok,28088587,1,92393631.0,"['Adventure', 'Drama', 'Family']","['Lauren Levine Productions Inc.', 'Walden Media', 'Hal Lieberman Company', 'Walt Disney Pictures']",jesse aarons trained all summer to become the fastest runner in school so hes very upset when newcomer leslie burke outruns him and everyone else despite this and other differences including that shes rich hes poor and shes a city girl hes a country boy the two become fast friends together they create terabithia a land of monsters trolls ogres and giants and rule as king and queen,0.3333333333333333,0.0
2007,tt0423977,charlie bartlett,men,13482522,0,4438327.0,"['Comedy', 'Drama']",['Metro-Goldwyn-Mayer'],awkward teenager charlie bartlett has trouble fitting in at a new high school charlie needs some friends fast and decides that the best way to find them is to appoint himself the resident psychiatrist he becomes one of the most popular guys in school by doling out advice and occasionally medication to the student body,0.0,0.0
2007,tt0472062,charlie wilsons war,ok,84265761,1,74896639.0,"['Comedy', 'Drama', 'History']",['Playtone'],the true story of texas congressman charlie wilsons covert dealings in afghanistan where his efforts to assist rebels in their war with the soviets had some unforeseen and longreaching effects,0.0,0.0
2007,tt0795368,death at a funeral,ok,23594413,1,48019515.0,"['Comedy', 'Drama']","['Target Media Entertainment', 'VIP 2 Medienfonds', 'VIP 1 Medienfonds', 'Parabolic Pictures', 'Sidney Kimmel Entertainment', 'Stable Way Entertainment']",a myriad of outrageous calamities befalls an eccentric english clan with more than a few skeletons in its closets when the familys patriarch dies an unexpected death,0.4,0.0
2007,tt0848557,diary of the dead,ok,3089745,1,1070310.0,"['Fantasy', 'Horror', 'Science Fiction', 'Thriller']","['Artfire Films', 'Romero-Grunwald Productions']",a group of young film students run into reallife zombies while filming a horror movie of their own,0.0,0.0
2007,tt0486822,disturbia,ok,22470870,1,90119077.0,"['Thriller', 'Drama', 'Mystery']","['Paramount', 'Cold Spring Pictures', 'DreamWorks Pictures', 'The Montecito Picture Company']",kale is a 17yearold placed under house arrest after punching his teacher he is confined to his house and decides to use his free time spying on his neighbors things start to get weird when guests enter the turners house and dont come back out kale and his friends ronnie and ashley start to grow more and more interested in what is actually happening within the house of robert turner,0.2,0.0
2007,tt0765443,eastern promises,ok,56177174,1,19303898.0,"['Thriller', 'Crime', 'Mystery']","['Focus Features', 'BBC Film', 'Astral Media', 'Corus Entertainment', 'Téléfilm Canada', 'Serendipity Point Films', 'Scion Films', 'Shine Pictures', 'Kudos']",a russian teenager living in london dies during childbirth but leaves clues to a midwife in her journal that could tie her child to a rape involving a violent russian mob family,0.0,0.0
2007,tt0461770,enchanted,ok,95501196,1,143484229.0,"['Comedy', 'Family', 'Fantasy', 'Romance']","['Walt Disney Pictures', 'Josephson Entertainment', 'Andalasia Productions', 'Right Coast']",the beautiful princess giselle is banished by an evil queen from her magical musical animated land and finds herself in the gritty reality of the streets of modernday manhattan shocked by this strange new environment that doesnt operate on a happily ever after basis giselle is now adrift in a chaotic world badly in need of enchantment but when giselle begins to fall in love with a charmingly flawed divorce lawyer who has come to her aid  even though she is already promised to a perfect fairy tale prince back home  she has to wonder can a storybook view of romance survive in the real world,0.0,0.0
2007,tt0486576,fantastic four rise of the silver surfer,dubious,134825218,0,148219809.0,"['Adventure', 'Fantasy', 'Action', 'Thriller']","['1492 Pictures', 'Dune Entertainment', 'Bernd Eichinger Productions', '20th Century Fox', 'Constantin Film', 'FortyFour Studios', 'Ingenious Media', 'Marvel Studios']",the fantastic four return to the big screen as a new and all powerful enemy threatens the earth the seemingly unstoppable silver surfer but all is not what it seems and there are old and new enemies that pose a greater threat than the intrepid superheroes realize,0.0,0.0
2007,tt0452623,gone baby gone,ok,21347326,1,22808178.0,"['Crime', 'Drama', 'Mystery']","['Miramax', 'The Ladd Company']",when 4 year old amanda mccready disappears from her home and the police make little headway in solving the case the girls aunt beatrice mccready hires two private detectives patrick kenzie and angie gennaro the detectives freely admit that they have little experience with this type of case but the family wants them for two reasons—theyre not cops and they know the tough neighborhood in which they all live,0.0,0.0
2007,tt0427327,hairspray,ok,84265761,1,133557691.0,"['Comedy', 'Romance', 'Drama']","['Offspring Entertainment', 'New Line Cinema', 'Zadan / Meron Productions', 'Ingenious Media']",pleasantly plump teenager tracy turnblad auditions to be on baltimores most popular dance show  the corny collins show  and lands a prime spot through her newfound fame she becomes determined to help her friends and end the racial segregation that has been a staple of the show,0.0,0.0
2007,tt0373883,halloween,ok,16853152,1,65467925.0,['Horror'],"['Dimension Films', 'Nightfall Productions', 'Spectacle Entertainment Group']",after being committed for 17 years michael myers now a grown man and still very dangerous escapes from the mental institution where he was committed as a 10 year old and he immediately returns to haddonfield where he wants to find his baby sister laurie anyone who crosses his path is in mortal danger,0.0,0.0
2007,tt0367959,hannibal rising,notalk,56177174,0,31088139.0,"['Crime', 'Drama', 'Thriller', 'Horror']","['Young Hannibal Productions', 'Carthago Films', 'Dino De Laurentiis Company', 'ETIC Films', 'Quinta Communications', 'Zephyr Films', 'Ingenious Media', 'The Weinstein Company', 'Metro-Goldwyn-Mayer']",the story of the early murderous roots of the cannibalistic killer hannibal lecter – from his hardscrabble lithuanian childhood where he witnesses the repulsive lengths to which hungry soldiers will go to satiate themselves through his sojourn in france where as a med student he hones his appetite for the kill,0.3333333333333333,0.0
2007,tt0373889,harry potter and the order of the phoenix,ok,168531522,1,328080020.0,"['Adventure', 'Fantasy', 'Mystery']","['Warner Bros. Pictures', 'Heyday Films']",returning for his fifth year of study at hogwarts harry is stunned to find that his warnings about the return of lord voldemort have been ignored left with no choice harry takes matters into his own hands training a small group of students to defend themselves against the dark arts,0.0,0.0
2007,tt0465494,hitman,nowomen,19662011,0,44590850.0,"['Action', 'Thriller', 'Drama']","['Anka Film', 'Daybreak Productions', 'Dune Entertainment', 'Prime Universe Productions', 'EuropaCorp', '20th Century Fox']",a genetically engineered assassin with deadly aim known only as agent 47 eliminates strategic targets for a topsecret organization but when hes doublecrossed the hunter becomes the prey as 47 finds himself in a lifeordeath game of international intrigue,0.0,0.0
2007,tt0498353,hostel part ii,ok,8426576,1,19712359.0,['Horror'],"['Next Entertainment', 'Screen Gems', 'Lionsgate']",three american college students studying abroad are lured to a slovakian hostel and discover the grim reality behind it,0.0,0.0
2007,tt0425112,hot fuzz,notalk,17976696,0,26536733.0,"['Crime', 'Action', 'Comedy']","['Universal Pictures', 'Big Talk Productions', 'StudioCanal', 'Working Title Films']",as a former london constable nicholas angel finds it difficult to adapt to his new assignment in the sleepy british village of sandford not only does he miss the excitement of the big city but he also has a wellmeaning oaf for a partner however when a series of grisly accidents rocks sandford angel smells something rotten in the idyllic village,0.3333333333333333,0.0
2007,tt0787475,hot rod,notalk,28088587,0,15660322.0,"['Comedy', 'Action', 'Drama']","['Paramount', 'Broadway Video', 'Michaels-Goldwyn', 'The Lonely Island']",for rod kimble performing stunts is a way of life even though he is rather accidentprone poor rod cannot even get any respect from his stepfather frank who beats him up in weekly sparring matches when frank falls ill rod devises his most outrageous stunt yet to raise money for franks operation  and then rod will kick franks butt,0.2,0.0
2007,tt0480249,i am legend,ok,168531522,1,288068696.0,"['Drama', 'Science Fiction', 'Thriller']","['Village Roadshow Pictures', 'Weed Road Pictures', 'Original Film', 'Warner Bros. Pictures', 'Heyday Films', 'Overbrook Entertainment']",robert neville is a scientist who was unable to stop the spread of the terrible virus that was incurable and manmade immune neville is now the last human survivor in what is left of new york city and perhaps the world for three years neville has faithfully sent out daily radio messages desperate to find any other survivors who might be out there but he is not alone,0.0,0.0
2007,tt0758758,into the wild,notalk,22470870,0,20621917.0,"['Adventure', 'Drama']","['River Road Entertainment', 'Paramount Vantage', 'Into the Wild', 'The Linson Company', 'Square One C.I.H.']",after graduating from emory university in 1992 top student and athlete christopher mccandless abandons his possessions gives his entire 24000 savings account to charity and hitchhikes to alaska to live in the wilderness,0.0,0.0
2007,tt0467406,juno,ok,7864804,1,161223170.0,"['Comedy', 'Drama', 'Romance']","['Mandate Pictures', 'Mr. Mudd Production', 'Fox Searchlight Pictures', 'Mandate International']",faced with an unplanned pregnancy an offbeat young woman makes an unusual decision regarding her unborn child,0.2857142857142857,0.0
2007,tt0478311,knocked up,ok,30897446,1,167140312.0,"['Comedy', 'Romance', 'Drama']","['Apatow Productions', 'Universal Pictures']",a slacker and a careerdriven woman accidentally conceive a child after a onenight stand as they try to make the relationship work they must navigate the challenges of parenthood and their differences in lifestyle and maturity,0.3333333333333333,0.0
2007,tt0805564,lars and the real girl,ok,14044294,1,6692364.0,"['Comedy', 'Drama', 'Romance']","['Sidney Kimmel Entertainment', 'Lars Productions', 'Metro-Goldwyn-Mayer']",extremely shy lars finds it impossible to make friends or socialize his brother and sisterinlaw worry about him so when he announces that he has a girlfriend he met on the internet they are overjoyed but lars new lady is a lifesize plastic woman on the advice of a doctor his family and the rest of the community go along with his delusion,0.3333333333333333,0.0
2007,tt0337978,live free or die hard,notalk,123589783,0,151149634.0,"['Action', 'Thriller']","['Dune Entertainment', 'Cheyenne Enterprises', 'Wintergreen Productions', '20th Century Fox', 'Ingenious Media']",john mcclane is back and badder than ever and this time hes working for homeland security he calls on the services of a young hacker in his bid to stop a ring of internet terrorists intent on taking control of americas computer infrastructure,0.0,0.0
2007,tt0465538,michael clayton,men,24156185,0,55091699.0,"['Drama', 'Thriller', 'Mystery', 'Crime']","['Castle Rock Entertainment', 'Mirage Enterprises', 'Section Eight']",a law firm brings in its fixer to remedy the situation after a lawyer has a breakdown while representing a chemical company that he knows is guilty in a multibillion dollar class action suit,0.5,0.0
2007,tt0758766,music and lyrics,men,44941739,0,56820503.0,"['Comedy', 'Music', 'Romance']","['Castle Rock Entertainment', 'Village Roadshow Pictures', 'Reserve Room', 'Flower Films']",a washedup 80s pop star gets a chance at a comeback when reigning pop diva cora corman invites him to write  hes never written lyrics and he has to come up with a hit in a matter of days,0.5,0.0
2007,tt0477348,no country for old men,dubious,28088587,0,83449513.0,"['Crime', 'Drama', 'Thriller']","['Miramax', 'Scott Rudin Productions', 'Mike Zoss Productions', 'Paramount Vantage']",llewelyn moss stumbles upon dead bodies 2 million and a hoard of heroin in a texas desert but methodical killer anton chigurh comes looking for it with local sheriff ed tom bell hot on his trail the roles of prey and predator blur as the violent pursuit of money and justice collide,0.0,0.0
2007,tt0481141,no reservations,ok,31459218,1,48433689.0,"['Comedy', 'Romance', 'Drama']","['Castle Rock Entertainment', 'Storefront Pictures', 'Village Roadshow Pictures', 'WV Films III', 'Warner Bros. Pictures']",master chef kate armstrong runs her life and her kitchen with intimidating intensity however a recipe for disaster may be in the works when she becomes the guardian of her young niece while crossing forks with the brash souschef who just joined her staff though romance blooms in the face of rivalry kate needs to look outside the kitchen to find true happiness,0.0,0.0
2007,tt1179904,paranormal activity,dubious,505595,0,121251476.0,"['Horror', 'Mystery']","['Blumhouse Productions', 'Solana Films']",after a young middleclass couple moves into what seems like a typical suburban house they become increasingly disturbed by a presence that may or may not be demonic but is certainly the most active in the middle of the night  followed by five terrifying installments in the franchise this is the original foundfootage shocker that started it all,0.0,0.0
2007,tt0808417,persepolis,ok,8201867,1,4992356.0,"['Animation', 'Drama']","[""Société des Producteurs de L'Angoa"", 'Sony Pictures Classics', 'PROCIREP', 'Soficinéma', 'France 3 Cinéma', 'Diaphana Films', 'Sofica EuropaCorp', 'Celluloid Dreams', 'The Kennedy/Marshall Company', 'La Région Île-de-France', 'Fondation GAN pour le Cinéma', '2.4.7. Films', 'French Connection Animations', 'CNC']",in 1970s iran marjane marji statrapi watches events through her young eyes and her idealistic family of a long dream being fulfilled of the hated shahs defeat in the iranian revolution of 1979 however as marji grows up she witnesses first hand how the new iran now ruled by islamic fundamentalists has become a repressive tyranny on its own,0.0,0.5
2007,tt0449088,pirates of the caribbean at worlds end,ok,337063045,1,347647302.0,"['Adventure', 'Fantasy', 'Action']","['Jerry Bruckheimer Films', 'Second Mate Productions', 'Walt Disney Pictures']",captain barbossa long believed to be dead has come back to life and is headed to the edge of the earth with will turner and elizabeth swann but nothing is quite as it seems,0.0,0.0
2007,tt0477071,premonition,ok,22470870,1,53764481.0,"['Thriller', 'Drama', 'Mystery']","['TriStar Pictures', 'Hyde Park Films', 'Offspring Entertainment', 'Metro-Goldwyn-Mayer']",a depressed housewife who learns her husband was killed in a car accident the day previously awakens the next morning to find him alive and well at home and then awakens the day after to a world in which he is still dead,0.1428571428571428,0.0
2007,tt0382932,ratatouille,nowomen,168531522,0,231950669.0,"['Animation', 'Comedy', 'Family', 'Fantasy']","['Pixar', 'Walt Disney Pictures']",remy a resident of paris appreciates good food and has quite a sophisticated palate he would love to become a chef so he can create and enjoy culinary masterpieces to his hearts delight the only problem is remy is a rat when he winds up in the sewer beneath one of paris finest restaurants the rodent gourmet finds himself ideally placed to realize his dream,0.0,0.0
2007,tt0432021,resident evil extinction,ok,50559457,1,56905993.0,"['Horror', 'Action', 'Science Fiction']","['Screen Gems', 'Impact Pictures', 'Davis Films', 'Constantin Film']",years after the racoon city catastrophe survivors travel across the nevada desert hoping to make it to alaska alice joins the caravan and their fight against hordes of zombies and the evil umbrella corp,0.0,0.0
2007,tt0822854,shooter,notalk,67412609,0,52810568.0,"['Action', 'Drama', 'Mystery', 'Thriller', 'Crime']","['Paramount', 'Di Bonaventura Pictures', 'Grosvenor Park Impact Productions']",a top marine sniper bob lee swagger leaves the military after a mission goes horribly awry and disappears living in seclusion he is coaxed back into service after a highprofile government official convinces him to help thwart a plot to kill the president of the united states ultimately doublecrossed and framed for the attempt swagger becomes the target of a nationwide manhunt he goes on the run to track the real killer and find out who exactly set him up and why eventually seeking revenge against some of the most powerful and corrupt leaders in the free world,0.0,0.0
2007,tt0413267,shrek the third,ok,179766957,1,362589890.0,"['Fantasy', 'Adventure', 'Animation', 'Comedy', 'Family']","['DreamWorks Animation', 'Pacific Data Images', 'Paramount']",the king of far far away has died and shrek and fiona are to become king  queen however shrek wants to return to his cozy swamp and live in peace and quiet so when he finds out there is another heir to the throne they set off to bring him back to rule the kingdom,0.5,0.0
2007,tt0486655,stardust,ok,78648044,1,43408033.0,"['Adventure', 'Fantasy', 'Romance', 'Family']","['Paramount', 'Marv Films', 'Vaughn Productions', 'Di Bonaventura Pictures', 'Ingenious Media']",in a countryside town bordering on a magical land a young man makes a promise to his beloved that hell retrieve a fallen star by venturing into the magical realm his journey takes him into a world beyond his wildest dreams and reveals his true identity,0.0,0.0
2007,tt0448134,sunshine,notalk,44941739,0,4144258.0,"['Science Fiction', 'Thriller']","['Ingenious Media', 'Moving Picture Company', 'UK Film Council', 'DNA Films']",fifty years into the future the sun is dying and earth is threatened by arctic temperatures a team of astronauts is sent to revive the sun — but the mission fails seven years later a new team is sent to finish the mission as mankind’s last hope,0.0,0.0
2007,tt0829482,superbad,notalk,19662011,0,136469216.0,['Comedy'],"['Columbia Pictures', 'Apatow Productions']",two codependent high school seniors are forced to deal with separation anxiety after their plan to stage a boozesoaked party goes awry,0.5,0.0
2007,tt0815244,sydney white,ok,18538467,1,13361645.0,['Comedy'],"['Clifford Werber Productions', 'Morgan Creek Productions', 'SW7D Productions']",a modern retelling of snow white set against students in their freshman year of college in the greek system,0.25,0.0
2007,tt0780622,teeth,dubious,2247087,0,390519.0,"['Comedy', 'Horror']","['Teeth', 'Pierpoline Films']",dawn is an active member of her highschool chastity club but when she meets tobey nature takes its course and the pair answer the call they suddenly learn she is a living example of the vagina dentata myth when the encounter takes a grisly turn,0.0,0.0
2007,tt0825232,the bucket list,notalk,50559457,0,105013679.0,"['Drama', 'Comedy']","['Two Ton Films', 'Zadan / Meron Productions', 'Reiner / Greisman Productions']",corporate billionaire edward cole and working class mechanic carter chambers are worlds apart at a crossroads in their lives they share a hospital room and discover they have two things in common a desire to spend the time they have left doing everything they ever wanted to do and an unrealized need to come to terms with who they are together they embark on the road trip of a lifetime becoming friends along the way and learning to live life to the fullest with insight and humor,0.0,0.0
2007,tt0385752,the golden compass,ok,230326414,1,78769081.0,"['Adventure', 'Fantasy']","['Depth of Field', 'New Line Cinema', 'Scholastic Productions', 'Ingenious Media']",after overhearing a shocking secret precocious orphan lyra belacqua trades her carefree existence roaming the halls of jordan college for an otherworldly adventure in the far north unaware that its part of her destiny,0.5,0.0
2007,tt0419887,the kite runner,nowomen,22470870,0,17752075.0,['Drama'],"['Wonderland Films', 'Sidney Kimmel Entertainment', 'Participant', 'MacDonald/Parkes Productions', 'China Film Co-Production Corporation', 'Beijing Happy Pictures Cultural Communications Co.', 'Kite Runner Holdings', 'Ebeling Group', 'Neal Street Productions', 'DreamWorks Pictures']",after spending years in california amir returns to his homeland in afghanistan to help his old friend hassan whose son is in trouble,0.0,0.0
2007,tt0425430,the messengers,ok,17976696,1,39745163.0,"['Mystery', 'Thriller', 'Horror']","['Screen Gems', 'Ghost House Pictures', 'Columbia Pictures', 'Blue Star Pictures', 'Scarecrow Productions', 'Mandate Pictures']",when the solomons trade in the craziness of bigcity life for the quiet of a north dakota farm little do they expect the nightmare that follows soon after arriving teenage jess kristen stewart and her younger brother see terrifying apparitions and endure attacks from a supernatural source jess must warn her disbelieving family before it is too late to save them,0.2222222222222222,0.0
2007,tt0884328,the mist,ok,14606065,1,28755697.0,"['Horror', 'Science Fiction', 'Thriller']","['Darkwoods Productions', 'Dimension Films', 'The Weinstein Company', 'Metro-Goldwyn-Mayer']",after a violent storm a dense cloud of mist envelops a small maine town trapping artist david drayton and his fiveyearold son in a local grocery store with other people they soon discover that the mist conceals deadly horrors that threaten their lives and worse their sanity,0.5,0.0
2007,tt0481369,the number 23,notalk,35953391,0,39541053.0,"['Thriller', 'Drama', 'Mystery']","['Firm Films', 'New Line Cinema', 'Contrafilm']",walter sparrow is an animal control officer that becomes obsessed with a mysterious book that seems to be based on his own life as soon as he opens the book he notices strange parallels between what he reads and what hes experienced but now hes worried that a fictional murder might materialize,0.0,0.0
2007,tt0775529,the savages,ok,10111891,1,7441321.0,['Drama'],"['Fox Searchlight Pictures', 'Ad Hominem Enterprises', 'Lone Star Film Group', 'This Is That Productions', 'Savage Productions']",a sister and brother face the realities of familial responsibility as they begin to care for their ailing father,0.75,1.0
2007,tt0780607,the signal,men,56177,0,282178.0,"['Horror', 'Science Fiction', 'Thriller']","['Pop Films', 'Shoreline Entertainment']",a horror film told in three parts from three perspectives in which a mysterious transmission that turns people into killers invades every cell phone radio and television,0.0,0.0
2007,tt0462538,the simpsons movie,ok,81456903,1,205760152.0,"['Animation', 'Comedy', 'Family']","['Gracie Films', 'Film Roman', '20th Century Fox Animation', 'The Curiosity Company', '20th Century Fox']",after homer accidentally pollutes the towns water supply springfield is encased in a gigantic dome by the epa and the simpsons are declared fugitives,0.0909090909090909,0.0
2007,tt0857191,the visitor,dubious,4494174,0,10591674.0,"['Crime', 'Drama', 'Music']",['Overture Films'],a college professor travels to new york city to attend a conference and finds a young couple living in his apartment,0.3333333333333333,0.0
2007,tt0469494,there will be blood,nowomen,28088587,0,45191743.0,['Drama'],"['Paramount Vantage', 'Miramax', 'Ghoulardi Film Company']",ruthless silver miner turned oil prospector daniel plainview moves to oilrich california using his son to project a trustworthy familyman image plainview cons local landowners into selling him their valuable properties for a pittance however local preacher eli sunday suspects plainviews motives and intentions starting a slowburning feud that threatens both their lives,0.3333333333333333,0.0
2007,tt0453556,tmnt,notalk,39324022,0,60838866.0,"['Adventure', 'Animation', 'Comedy', 'Family']","['Imagi Animation Studios', 'The Weinstein Company', 'Warner Bros. Pictures', 'Mirage Studios']",after the defeat of their old arch nemesis the shredder the turtles have grown apart as a family struggling to keep them together their rat sensei splinter becomes worried when strange things begin to brew in new york city,0.0,0.0
2007,tt0418279,transformers,notalk,169655066,0,358686980.0,"['Adventure', 'Science Fiction', 'Action']","['DreamWorks Pictures', 'Di Bonaventura Pictures', 'Tom DeSanto/Don Murphy Production']",young teenager sam witwicky becomes involved in the ancient struggle between two extraterrestrial factions of transforming robots – the heroic autobots and the evil decepticons sam holds the clue to unimaginable power and the decepticons will stop at nothing to retrieve it,0.0,0.0
2007,tt0861739,tropa de elite,ok,7345604,1,9824.0,"['Drama', 'Action', 'Crime']","['Universal Pictures do Brasil', 'The Weinstein Company', 'Zazen Produções', 'Estúdios Mega', 'Quanta Centro de Produções Cinematográficas', 'Costa Films', 'Posto 9', 'Feijão Filmes']",in 1997 before the visit of the pope to rio de janeiro captain nascimento from bope special police operations battalion is assigned to eliminate the risks of the drug dealers in a dangerous slum nearby where the pope intends to be lodged,0.0,0.0
2007,tt0473308,waitress,ok,1685315,1,21456928.0,"['Drama', 'Comedy', 'Romance']","['Night and Day Pictures', 'Fox Searchlight Pictures']",jenna is a pregnant unhappily married waitress in the deep south she meets a newcomer to her town and falls into an unlikely relationship as a last attempt at happiness,0.0,1.0
2007,tt0498399,we own the night,nowomen,31459218,0,32091974.0,"['Drama', 'Crime', 'Thriller']","['Industry Entertainment', 'Columbia Pictures', '2929 Productions']",a new york nightclub manager tries to save his brother and father from russian mafia hitmen,0.0,0.0
2006,tt0416449,300,nowomen,69347781,0,243427977.0,"['Action', 'Adventure', 'War']","['Virtual Studios', 'Legendary Pictures', 'Hollywood Gang Productions', 'Atmosphere Entertainment MM', 'Nimar Studios', 'Warner Bros. Pictures', 'Cruel & Unusual Films', ""Mel's Cite du Cinema""]",based on frank millers graphic novel 300 is very loosely based the 480 bc battle of thermopylae where the king of sparta led his army against the advancing persians the battle is said to have inspired all of greece to band together against the persians and helped usher in the worlds first democracy,0.0,0.0
2006,tt0405296,a scanner darkly,notalk,23115927,0,6358748.0,"['Animation', 'Science Fiction', 'Thriller']","['Warner Independent Pictures (WIP)', 'Thousand Words', 'Detour Filmproduction', 'Section Eight', '3 Arts Entertainment']",an undercover cop in a nottoodistant future becomes involved with a dangerous new drug and begins to lose his own identity as a result,0.2,0.0
2006,tt0437800,akeelah and the bee,ok,9246371,1,21784947.0,['Drama'],"['Lions Gate Films', '2929 Productions', 'Out of the Blue... Entertainment', 'Starbucks Entertainment', 'Cinema Gypsy Productions']",akeelah is a precocious 11yearold girl from south los angeles with a gift for words despite her mothers objections akeelah enters various spelling contests for which she is tutored by the forthright dr larabee her principal mr welch and the proud residents of her neighborhood akeelahs aptitude earns her an opportunity to compete for a spot in the scripps national spelling bee,0.0,0.0
2006,tt0429591,aquamarine,ok,13869556,1,21494740.0,"['Fantasy', 'Romance', 'Family', 'Comedy']","['Fox 2000 Pictures', 'Storefront Pictures']",two teenage girls discover that mermaids really do exist after a violent storm washes one ashore the mermaid a sassy creature named aquamarine is determined to prove to her father that real love exists and enlists the girls help in winning the heart of a handsome lifeguard,1.0,1.0
2006,tt0454082,black christmas,ok,10402167,1,18765207.0,"['Horror', 'Thriller', 'Mystery']","['Dimension Films', 'Metro-Goldwyn-Mayer', '2929 Productions', 'Hard Eight Pictures', 'Movie Central', 'Corus Entertainment']",an escaped maniac returns to his childhood home on christmas eve which is now a sorority house and begins to murder the sorority sisters one by one,0.0,0.0
